,name2,cluster_labels
3407,2019 Tour du Maroc Stage 1,5
3408,2019 Tour du Maroc Stage 10,3
3409,2019 Tour du Maroc Stage 2,6
3410,2019 Tour du Maroc Stage 3,5
3411,2019 Tour du Maroc Stage 4,5
3412,2019 Tour du Maroc Stage 5,3
3413,2019 Tour du Maroc Stage 6,5
3414,2019 Tour du Maroc Stage 7,4
3415,2019 Tour du Maroc Stage 8,5
3416,2019 Tour du Maroc Stage 9,3
3417,2019 Tour du Pays de Vaud Prologue,0
3418,2019 Tour du Pays de Vaud Stage 1,5
3419,2019 Tour du Pays de Vaud Stage 2-1,2
3420,2019 Tour du Pays de Vaud Stage 2-2,0
3421,2019 Tour du Pays de Vaud Stage 3,5
3422,2019 Tour du Rwanda Stage 1,4
3423,2019 Tour du Rwanda Stage 2,4
3424,2019 Tour du Rwanda Stage 3,4
3425,2019 Tour du Rwanda Stage 4,4
3426,2019 Tour du Rwanda Stage 5,4
3427,2019 Tour du Rwanda Stage 6,4
3428,2019 Tour du Rwanda Stage 7,2
3429,2019 Tour du Rwanda Stage 8,2
3430,2019 Tour du Senegal Stage 1,7
3431,2019 Tour du Senegal Stage 2,7
3432,2019 Tour du Senegal Stage 3,3
3433,2019 Tour du Senegal Stage 4,3
3434,2019 Tour du Senegal Stage 5,3
3435,2019 Tour du Senegal Stage 6,3
3436,2019 Tour du Senegal Stage 7,3
3437,2019 Tour du Senegal,0
3438,2019 Tour Femenino de Venezuela 1,2
3439,2019 Tour Femenino de Venezuela 2 Stage 1,2
3440,2019 Tour Femenino de Venezuela 2 Stage 2,1
3441,2019 Tour of Albania Stage 1,8
3442,2019 Tour of Albania Stage 2,3
3443,2019 Tour of Albania Stage 3,3
3444,2019 Tour of Albania Stage 4,6
3445,2019 Tour of Albania Stage 5,5
3446,2019 Tour of Almaty Stage 1,1
3447,2019 Tour of Almaty Stage 2,4
3448,2019 Tour of Antalya Stage 1,5
3449,2019 Tour of Antalya Stage 2,5
3450,2019 Tour of Antalya Stage 3,2
3451,2019 Tour of Antalya Stage 4,3
3452,2019 Tour of Arava,2
3453,2019 Tour of Bihor-Bellotto Stage 1,3
3454,2019 Tour of Bihor-Bellotto Stage 2-1,0
3455,2019 Tour of Bihor-Bellotto Stage 2-2,4
3456,2019 Tour of Bihor-Bellotto Stage 3,5
3457,2019 Tour of California Stage 1,2
3458,2019 Tour of California Stage 2,4
3459,2019 Tour of California Stage 3,5
3460,2019 Tour of Central Anatolia Stage 1,5
3461,2019 Tour of Central Anatolia Stage 2,5
3462,2019 Tour of China I Rest day,6
3463,2019 Tour of China I Stage 1,8
3464,2019 Tour of China I Stage 2,2
3465,2019 Tour of China I Stage 3,8
3466,2019 Tour of China I Stage 4,8
3467,2019 Tour of China I Stage 5,8
3468,2019 Tour of China I Stage 6,8
3469,2019 Tour of China II Prologue,0
3470,2019 Tour of China II Stage 1,8
3471,2019 Tour of China II Stage 2,8
3472,2019 Tour of China II Stage 3,8
3473,2019 Tour of China II Stage 4,8
3474,2019 Tour of Chongming Island Stage 1,0
3475,2019 Tour of Chongming Island Stage 2,8
3476,2019 Tour of Chongming Island Stage 3,8
3477,2019 Tour of Egypt Prologue,2
3478,2019 Tour of Egypt Stage 1,3
3479,2019 Tour of Egypt Stage 2,3
3480,2019 Tour of Egypt Stage 3,3
3481,2019 Tour of Egypt Stage 4,5
3482,2019 Tour of Estonia Prologue,0
3483,2019 Tour of Estonia Stage 1,3
3484,2019 Tour of Estonia Stage 2,6
3485,2019 Tour of Fuzhou Stage 1,6
3486,2019 Tour of Fuzhou Stage 2,3
3487,2019 Tour of Fuzhou Stage 3,6
3488,2019 Tour of Fuzhou Stage 4,8
3489,2019 Tour of Fuzhou Stage 5,3
3490,2019 Tour of Fuzhou Stage 6,8
3491,2019 Tour of Fuzhou Stage 7,6
3492,2019 Tour of Good Hope Stage 1,2
3493,2019 Tour of Good Hope Stage 2,2
3494,2019 Tour of Good Hope Stage 3,0
3495,2019 Tour of Good Hope Stage 4,5
3496,2019 Tour of Good Hope Stage 5,2
3497,2019 Tour of Guangxi Women's WorldTour,6
3498,2019 Tour of Iran (Azarbaijan) Stage 1,6
3499,2019 Tour of Iran (Azarbaijan) Stage 2,4
3500,2019 Tour of Iran (Azarbaijan) Stage 3,8
3501,2019 Tour of Iran (Azarbaijan) Stage 4,4
3502,2019 Tour of Iran (Azarbaijan) Stage 5,4
3503,2019 Tour of Japan Stage 1,0
3504,2019 Tour of Japan Stage 2,5
3505,2019 Tour of Japan Stage 3,5
3506,2019 Tour of Japan Stage 4,5
3507,2019 Tour of Japan Stage 5,5
3508,2019 Tour of Japan Stage 6,4
3509,2019 Tour of Japan Stage 7,1
3510,2019 Tour of Japan Stage 8,3
3511,2019 Tour of Kayseri Stage 1,5
3512,2019 Tour of Kayseri Stage 2,5
3513,2019 Tour of Kosovo Stage 1,8
3514,2019 Tour of Kosovo Stage 2,8
3515,2019 Tour of Kosovo Stage 3,8
3516,2019 Tour of Malopolska Stage 1,6
3517,2019 Tour of Malopolska Stage 2,6
3518,2019 Tour of Malopolska Stage 3,6
3519,2019 Tour of Mersin Stage 1,5
3520,2019 Tour of Mersin Stage 2,5
3521,2019 Tour of Mersin Stage 3,2
3522,2019 Tour of Mersin Stage 4,3
3523,2019 Tour of Mesopotamia Stage 1,5
3524,2019 Tour of Mesopotamia Stage 2,3
3525,2019 Tour of Mesopotamia Stage 3,3
3526,2019 Tour of Mesopotamia Stage 4,3
3527,2019 Tour of Nanxijiang International Women's Road Cycling Race,8
3528,2019 Tour of Norway Stage 1,6
3529,2019 Tour of Norway Stage 2,5
3530,2019 Tour of Norway Stage 3,6
3531,2019 Tour of Norway Stage 4,6
3532,2019 Tour of Norway Stage 5,6
3533,2019 Tour of Norway Stage 6,6
3534,2019 Tour of Oman Stage 1,3
3535,2019 Tour of Oman Stage 2,5
3536,2019 Tour of Oman Stage 3,5
3537,2019 Tour of Oman Stage 4,5
3538,2019 Tour of Oman Stage 5,6
3539,2019 Tour of Oman Stage 6,5
3540,2019 Tour of Peninsula Stage 1,3
3541,2019 Tour of Peninsula Stage 2,3
3542,2019 Tour of Peninsula Stage 3,5
3543,2019 Tour of Peninsula Stage 4,4
3544,2019 Tour of Peninsula Stage 5,6
3545,2019 Tour of Qinghai Lake Rest day,6
3546,2019 Tour of Qinghai Lake Stage 1,2
3547,2019 Tour of Qinghai Lake Stage 10,8
3548,2019 Tour of Qinghai Lake Stage 11,8
3549,2019 Tour of Qinghai Lake Stage 12,8
3550,2019 Tour of Qinghai Lake Stage 13,8
3551,2019 Tour of Qinghai Lake Stage 2,3
3552,2019 Tour of Qinghai Lake Stage 3,4
3553,2019 Tour of Qinghai Lake Stage 4,8
3554,2019 Tour of Qinghai Lake Stage 5,8
3555,2019 Tour of Qinghai Lake Stage 6,8
3556,2019 Tour of Qinghai Lake Stage 7,2
3557,2019 Tour of Qinghai Lake Stage 8,8
3558,2019 Tour of Qinghai Lake Stage 9,8
3559,2019 Tour of Quanzhou Bay Stage 1,8
3560,2019 Tour of Quanzhou Bay Stage 2,2
3561,2019 Tour of Quanzhou Bay Stage 3,6
3562,2019 Tour of Rhodes Stage 1,6
3563,2019 Tour of Rhodes Stage 2,6
3564,2019 Tour of Rhodes Stage 3,6
3565,2019 Tour of Slovenia Stage 1,5
3566,2019 Tour of Slovenia Stage 2,6
3567,2019 Tour of Slovenia Stage 3,6
3568,2019 Tour of Slovenia Stage 4,6
3569,2019 Tour of Slovenia Stage 5,6
3570,2019 Tour of Taihu Lake Prologue,0
3571,2019 Tour of Taihu Lake Stage 1,2
3572,2019 Tour of Taihu Lake Stage 2,8
3573,2019 Tour of Taihu Lake Stage 3,8
3574,2019 Tour of Taihu Lake Stage 4,1
3575,2019 Tour of Taihu Lake Stage 5,3
3576,2019 Tour of Taihu Lake Stage 6,8
3577,2019 Tour of Taiyuan International Women's Road Cycling Race,6
3578,2019 Tour of Taiyuan Stage 1,4
3579,2019 Tour of Taiyuan Stage 2,8
3580,2019 Tour of Taiyuan Stage 3,8
3581,2019 Tour of Taiyuan Stage 4,2
3582,2019 Tour of Taiyuan Stage 5,6
3583,2019 Tour of Taiyuan Stage 6,2
3584,2019 Tour of Thailand Stage 1,3
3585,2019 Tour of Thailand Stage 2,5
3586,2019 Tour of Thailand Stage 3,5
3587,2019 Tour of Thailand Stage 4,5
3588,2019 Tour of Thailand Stage 5,5
3589,2019 Tour of Thailand Stage 6,3
3590,2019 Tour of The Alps Stage 1,5
3591,2019 Tour of The Alps Stage 2,6
3592,2019 Tour of The Alps Stage 3,4
3593,2019 Tour of The Alps Stage 4,6
3594,2019 Tour of The Alps Stage 5,6
3595,2019 Tour of the Gila Stage 1,4
3596,2019 Tour of the Gila Stage 2,4
3597,2019 Tour of the Gila Stage 3,0
3598,2019 Tour of the Gila Stage 4,2
3599,2019 Tour of the Gila Stage 5,4
3600,2019 Tour of Uppsala Stage 1,3
3601,2019 Tour of Uppsala Stage 2,3
3602,2019 Tour of Uppsala Stage 3,3
3603,2019 Tour of Xingtai Stage 1,3
3604,2019 Tour of Xingtai Stage 2,5
3605,2019 Tour of Xingtai Stage 3,3
3606,2019 Tour of Zhoushan Island I,8
3607,2019 Tour of Zhoushan Island II Stage 1,8
3608,2019 Tour of Zhoushan Island II Stage 2,8
3609,2019 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 1,5
3610,2019 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 2,3
3611,2019 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 3-1,3
3612,2019 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 3-2,0
3613,2019 Tour Poitou-Charentes en Nouvelle Aquitaine Stage 4,3
3614,2019 Tre Valli Varesine,5
3615,2019 Tro Bro Leon,6
3616,2019 Trofee Maarten Wynants,1
3617,2019 Trofee Van Vlaanderen,3
3618,2019 Trofej Porec - Porec Trophy,5
3619,2019 Trofej Umag - Umag Trophy,5
3620,2019 Trofeo Alfredo Binda - Comune di Cittiglio,5
3621,2019 Trofeo Andratx Lloseta,5
3622,2019 Trofeo Citta di Brescia,6
3623,2019 Trofeo Comune di Vertova - Memorial Pietro Merelli,2
3624,2019 Trofeo Da Moreno - Piccolo Trofeo Alfredo Binda,2
3625,2019 Trofeo Edil C,5
3626,2019 Trofeo Laigueglia,5
3627,2019 Trofeo Matteotti,5
3628,2019 Trofeo Palma,6
3629,"2019 Trofeo Ses Salines, Campos, Porreres, Felanitx (Coll de San Salvador)",5
3630,2019 Trophee Centre Morbihan Stage 1,5
3631,2019 Trophee Centre Morbihan Stage 2-1,0
3632,2019 Trophee Centre Morbihan Stage 2-2,5
3633,2019 Turkish Road National Championships - ITT,0
3634,2019 Turkish Road National Championships,5
3635,2019 Turul Romaniei Stage 1,6
3636,2019 Turul Romaniei Stage 2,5
3637,2019 Turul Romaniei Stage 3,3
3638,2019 Turul Romaniei Stage 4,4
3639,2019 Turul Romaniei Stage 5,1
3640,2019 UAE Tour Stage 1,0
3641,2019 UAE Tour Stage 2,6
3642,2019 UAE Tour Stage 3,4
3643,2019 UAE Tour Stage 4,3
3644,2019 UAE Tour Stage 5,8
3645,2019 UAE Tour Stage 6,4
3646,2019 UAE Tour Stage 7,3
3647,2019 UCI Road World Championships - ITT,0
3648,2019 UCI Road World Championships - Mixed Relay TTT,0
3649,2019 UCI Road World Championships,6
3650,2019 UEC European Championships - ITT,0
3651,2019 UEC European Championships - Mixed Relay TTT,0
3652,2019 UEC European Championships,0
3653,2019 Ukrainian Road National Championships - ITT,4
3654,2019 Ukrainian Road National Championships,6
3655,2019 USA Road National Championship - ITT,0
3656,2019 USA Road National Championship,1
3657,2019 V4 Ladies Series - Restart Zalaegerszeg,6
3658,2019 V4 Special Series Vasarosnameny - Ibrany,6
3659,2019 V4 Special Series Vasarosnameny - Nyiregyhaza,6
3660,2019 Veenendaal-Veenendaal Classic,3
3661,2019 Venezuelan Road National Championships - ITT,2
3662,2019 Visegrad 4 Bicycle Race - GP Slovakia,3
3663,2019 Visegrad 4 Bicycle Race Grand Prix Poland,5
3664,2019 Visegrad 4 Kerekparverseny,6
3665,2019 Visegrad 4 Ladies Series Pannonhalma,2
3666,2019 Volta a la Comunitat Valenciana Stage 1,0
3667,2019 Volta a la Comunitat Valenciana Stage 2,5
3668,2019 Volta a la Comunitat Valenciana Stage 3,5
3669,2019 Volta a la Comunitat Valenciana Stage 4,5
3670,2019 Volta a la Comunitat Valenciana Stage 5,2
3671,2019 Volta a Portugal Santander Prologue,0
3672,2019 Volta a Portugal Santander Stage 1,5
3673,2019 Volta a Portugal Santander Stage 10,0
3674,2019 Volta a Portugal Santander Stage 2,6
3675,2019 Volta a Portugal Santander Stage 3,5
3676,2019 Volta a Portugal Santander Stage 4,4
3677,2019 Volta a Portugal Santander Stage 5,5
3678,2019 Volta a Portugal Santander Stage 6,5
3679,2019 Volta a Portugal Santander Stage 7,4
3680,2019 Volta a Portugal Santander Stage 8,6
3681,2019 Volta a Portugal Santander Stage 9,5
3682,2019 Volta ao Alentejo Stage 1,5
3683,2019 Volta ao Alentejo Stage 2,5
3684,2019 Volta ao Alentejo Stage 3,5
3685,2019 Volta ao Alentejo Stage 4-1,2
3686,2019 Volta ao Alentejo Stage 4-2,2
3687,2019 Volta ao Alentejo Stage 5,5
3688,2019 Volta ao Algarve em Bicicleta Stage 1,6
3689,2019 Volta ao Algarve em Bicicleta Stage 2,4
3690,2019 Volta ao Algarve em Bicicleta Stage 3,0
3691,2019 Volta ao Algarve em Bicicleta Stage 4,5
3692,2019 Volta ao Algarve em Bicicleta Stage 5,5
3693,2019 Volta Ciclista a Catalunya Stage 1,5
3694,2019 Volta Ciclista a Catalunya Stage 2,6
3695,2019 Volta Ciclista a Catalunya Stage 3,4
3696,2019 Volta Ciclista a Catalunya Stage 4,4
3697,2019 Volta Ciclista a Catalunya Stage 5,5
3698,2019 Volta Ciclista a Catalunya Stage 6,5
3699,2019 Volta Ciclista a Catalunya Stage 7,6
3700,2019 Volta Limburg Classic,6
3701,2019 VOO-Tour de Wallonie Stage 1,6
3702,2019 VOO-Tour de Wallonie Stage 2,5
3703,2019 VOO-Tour de Wallonie Stage 3,6
3704,2019 VOO-Tour de Wallonie Stage 4,5
3705,2019 VOO-Tour de Wallonie Stage 5,5
3706,2019 VR Women ITT,0
3707,2019 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 1,5
3708,2019 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 2,5
3709,2019 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 3,0
3710,2019 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 4,6
3711,2019 Vuelta a Andalucia Ruta Ciclista Del Sol Stage 5,5
3712,2019 Vuelta a Burgos Feminas Stage 1,3
3713,2019 Vuelta a Burgos Feminas Stage 2,2
3714,2019 Vuelta a Burgos Feminas Stage 3,2
3715,2019 Vuelta a Burgos Feminas Stage 4,2
3716,2019 Vuelta a Burgos Stage 1,6
3717,2019 Vuelta a Burgos Stage 2,3
3718,2019 Vuelta a Burgos Stage 3,4
3719,2019 Vuelta a Burgos Stage 4,5
3720,2019 Vuelta a Burgos Stage 5,4
3721,2019 Vuelta a Castilla y Leon Stage 1,5
3722,2019 Vuelta a Castilla y Leon Stage 2,3
3723,2019 Vuelta a Castilla y Leon Stage 3,5
3724,2019 Vuelta a Espana Stage 1,0
3725,2019 Vuelta a Espana Stage 10,0
3726,2019 Vuelta a Espana Stage 11,5
3727,2019 Vuelta a Espana Stage 12,5
3728,2019 Vuelta a Espana Stage 13,4
3729,2019 Vuelta a Espana Stage 14,6
3730,2019 Vuelta a Espana Stage 15,4
3731,2019 Vuelta a Espana Stage 16,4
3732,2019 Vuelta a Espana Stage 17,5
3733,2019 Vuelta a Espana Stage 18,4
3734,2019 Vuelta a Espana Stage 19,5
3735,2019 Vuelta a Espana Stage 2,5
3736,2019 Vuelta a Espana Stage 20,4
3737,2019 Vuelta a Espana Stage 21,3
3738,2019 Vuelta a Espana Stage 3,5
3739,2019 Vuelta a Espana Stage 4,5
3740,2019 Vuelta a Espana Stage 5,4
3741,2019 Vuelta a Espana Stage 6,5
3742,2019 Vuelta a Espana Stage 7,6
3743,2019 Vuelta a Espana Stage 8,6
3744,2019 Vuelta a Espana Stage 9,4
3745,2019 Vuelta a la Comunitat Valenciana Feminas,2
3746,2019 Vuelta a San Juan Internacional - Criterium,0
3747,2019 Vuelta a San Juan Internacional Stage 1,3
3748,2019 Vuelta a San Juan Internacional Stage 2,3
3749,2019 Vuelta a San Juan Internacional Stage 3,0
3750,2019 Vuelta a San Juan Internacional Stage 4,5
3751,2019 Vuelta a San Juan Internacional Stage 5,4
3752,2019 Vuelta a San Juan Internacional Stage 6,3
3753,2019 Vuelta a San Juan Internacional Stage 7,3
3754,2019 Vuelta al Tachira en Bicicleta Stage 1,5
3755,2019 Vuelta al Tachira en Bicicleta Stage 2,8
3756,2019 Vuelta al Tachira en Bicicleta Stage 3,5
3757,2019 Vuelta al Tachira en Bicicleta Stage 4,8
3758,2019 Vuelta al Tachira en Bicicleta Stage 5,8
3759,2019 Vuelta al Tachira en Bicicleta Stage 6,8
3760,2019 Vuelta al Tachira en Bicicleta Stage 7,4
3761,2019 Vuelta al Tachira en Bicicleta Stage 8,5
3762,2019 Vuelta Aragon Stage 1,5
3763,2019 Vuelta Aragon Stage 2,4
3764,2019 Vuelta Aragon Stage 3,3
3765,2019 Vuelta Asturias Julio Alvarez Mendo Stage 1,5
3766,2019 Vuelta Asturias Julio Alvarez Mendo Stage 2,5
3767,2019 Vuelta Asturias Julio Alvarez Mendo Stage 3,5
3768,2019 Vuelta Ciclista a Chiloe Prologue,0
3769,2019 Vuelta Ciclista a Chiloe Stage 1,5
3770,2019 Vuelta Ciclista a Chiloe Stage 2,5
3771,2019 Vuelta Ciclista a Chiloe Stage 3,6
3772,2019 Vuelta Ciclista a Chiloe Stage 4,0
3773,2019 Vuelta Ciclista a la Comunidad de Madrid Stage 1,5
3774,2019 Vuelta Ciclista a la Comunidad de Madrid Stage 2,5
3775,2019 Vuelta Ciclista a la Comunidad de Madrid Stage 3,5
3776,2019 Vuelta Ciclista a la Region de Murcia Costa Calida Stage 1,6
3777,2019 Vuelta Ciclista a la Region de Murcia Costa Calida Stage 2,5
3778,2019 Vuelta Ciclista a Miranda Stage 1,3
3779,2019 Vuelta Ciclista a Miranda Stage 2,2
3780,2019 Vuelta Ciclista a Miranda Stage 3,2
3781,2019 Vuelta Ciclista a Miranda Stage 4,8
3782,2019 Vuelta Ciclista a Miranda Stage 5,6
3783,2019 Vuelta Ciclista a Miranda Stage 6,3
3784,2019 Vuelta Ciclista a Venezuela Stage 1,2
3785,2019 Vuelta Ciclista a Venezuela Stage 2,8
3786,2019 Vuelta Ciclista a Venezuela Stage 3,3
3787,2019 Vuelta Ciclista a Venezuela Stage 4,3
3788,2019 Vuelta Ciclista a Venezuela Stage 5,0
3789,2019 Vuelta Ciclista a Venezuela Stage 6,3
3790,2019 Vuelta Ciclista a Venezuela Stage 7,6
3791,2019 Vuelta Ciclista a Venezuela Stage 8,2
3792,2019 Vuelta Ciclista del Uruguay Stage 1,3
3793,2019 Vuelta Ciclista del Uruguay Stage 10,3
3794,2019 Vuelta Ciclista del Uruguay Stage 2,3
3795,2019 Vuelta Ciclista del Uruguay Stage 3,7
3796,2019 Vuelta Ciclista del Uruguay Stage 4,3
3797,2019 Vuelta Ciclista del Uruguay Stage 5,5
3798,2019 Vuelta Ciclista del Uruguay Stage 6,0
3799,2019 Vuelta Ciclista del Uruguay Stage 7,3
3800,2019 Vuelta Ciclista del Uruguay Stage 8,3
3801,2019 Vuelta Ciclista del Uruguay Stage 9,3
3802,2019 Vuelta femenina a Guatemala Stage 1,5
3803,2019 Vuelta femenina a Guatemala Stage 2,2
3804,2019 Vuelta femenina a Guatemala Stage 3,2
3805,2019 Vuelta femenina a Guatemala Stage 4,2
3806,2019 Vuelta femenina a Guatemala Stage 5,2
3807,2019 Vuelta Independencia Nacional Republica Dominicana Stage 1,8
3808,2019 Vuelta Independencia Nacional Republica Dominicana Stage 2,0
3809,2019 Vuelta Independencia Nacional Republica Dominicana Stage 3,8
3810,2019 Vuelta Independencia Nacional Republica Dominicana Stage 4,5
3811,2019 Vuelta Independencia Nacional Republica Dominicana Stage 5,3
3812,2019 Vuelta Independencia Nacional Republica Dominicana Stage 6,6
3813,2019 Vuelta Independencia Nacional Republica Dominicana Stage 7,5
3814,2019 Vuelta Tica International Stage 1,2
3815,2019 Vuelta Tica International Stage 2,0
3816,2019 Vuelta Tica International Stage 3,4
3817,2019 Watersley Ladies Challenge Stage 1,1
3818,2019 Watersley Ladies Challenge Stage 2,0
3819,2019 Watersley Ladies Challenge Stage 3,2
3820,2019 White Spot ,1
3821,2019 Winston-Salem Cycling Classic,2
3822,2019 Women's Tour of Scotland Stage 1,3
3823,2019 Women's Tour of Scotland Stage 2,3
3824,2019 Women's Tour of Scotland Stage 3,5
3825,2019 Women's WorldTour Ronde van Drenthe,3
3826,2019 Wyscig Mjr. Hubala - Sante Tour Stage 1,3
3827,2019 Wyscig Mjr. Hubala - Sante Tour Stage 2-1,3
3828,2019 Wyscig Mjr. Hubala - Sante Tour Stage 2-2,0
3829,2019 Wyscig Mjr. Hubala - Sante Tour Stage 3,5
3830,2019 XXV. Gipuzkoa Klasika,5
3831,2019 Yavuz Sultan Selim Tour of Black Sea Stage 1,4
3832,2019 Yavuz Sultan Selim Tour of Black Sea Stage 2,5
3833,2019 Yavuz Sultan Selim Tour of Black Sea Stage 3,5
3834,2019 Youngster Coast Challenge,3
3835,2019 ZLM Tour Prologue,0
3836,2019 ZLM Tour Stage 1,6
3837,2019 ZLM Tour Stage 2,3
3838,2019 ZLM Tour Stage 3,6
3839,2019 ZLM Tour Stage 4,3
3840,2020 13esimo Tr. Citta di S. Vendemiano - 60esimo GP Industria & Commercio,6
